"City","Date","PM2.5","PM10","NO","NO2","NH3","CO","SO2","O3","AQI","AQI_Bucket","Latitude","Longitude","Year"
"Valencia Centro","8-11-2020",11.793811911459,19.2751281479831,7,25,4.67326007326007,0.140360404838312,3.78532608695652,53.1652257444765,40,"Good",39.469251,-0.371777,2020
"Valencia Centro","9-11-2020",5,6,12,37,4.67326007326007,0.140360404838312,3.78532608695652,53.1652257444765,75,"Satisfactory",39.469251,-0.371777,2020
"Valencia Centro","10-11-2020",2,2,5,9,4.67326007326007,0.140360404838312,3.78532608695652,53.1652257444765,22.5,"Good",39.469251,-0.371777,2020
"Valencia Centro","11-11-2020",6,7,21,50,4.67326007326007,0.140360404838312,3.78532608695652,53.1652257444765,105,"Moderate",39.469251,-0.371777,2020
"Valencia Centro","12-11-2020",1,1,10,22,4.67326007326007,0.140360404838312,3.78532608695652,53.1652257444765,42.5,"Good",39.469251,-0.371777,2020
"Valencia Centro","13-11-2020",8,9,21,55,4.67326007326007,0.140360404838312,3.78532608695652,53.1652257444765,116.25,"Moderate",39.469251,-0.371777,2020
"Valencia Centro","14-11-2020",14,15,23,52,4.67326007326007,0.140360404838312,3.78532608695652,53.1652257444765,130,"Moderate",39.469251,-0.371777,2020
"Valencia Centro","15-11-2020",5,5,11,24,4.67326007326007,0.140360404838312,3.78532608695652,53.1652257444765,56.25,"Satisfactory",39.469251,-0.371777,2020
"Valencia Centro","16-11-2020",3,3,22,41,4.67326007326007,0.140360404838312,3.78532608695652,53.1652257444765,86.25,"Satisfactory",39.469251,-0.371777,2020
"Valencia Centro","17-11-2020",5,5,22,41,4.67326007326007,0.140360404838312,3.78532608695652,53.1652257444765,91.25,"Satisfactory",39.469251,-0.371777,2020
"Valencia Centro","18-11-2020",11,11,15,49,4.67326007326007,0.140360404838312,3.78532608695652,53.1652257444765,107.5,"Moderate",39.469251,-0.371777,2020
"Valencia Centro","19-11-2020",12,12,29,58,4.67326007326007,0.140360404838312,3.78532608695652,53.1652257444765,138.75,"Moderate",39.469251,-0.371777,2020
"Valencia Centro","20-11-2020",5,5,33,62,4.67326007326007,0.140360404838312,3.78532608695652,53.1652257444765,131.25,"Moderate",39.469251,-0.371777,2020
"Valencia Centro","21-11-2020",5,5,11,40,4.67326007326007,0.140360404838312,3.78532608695652,53.1652257444765,76.25,"Satisfactory",39.469251,-0.371777,2020
"Valencia Centro","22-11-2020",6,6,11,41,4.67326007326007,0.140360404838312,3.78532608695652,53.1652257444765,80,"Satisfactory",39.469251,-0.371777,2020
"Valencia Centro","23-11-2020",6,7,24,58,4.67326007326007,0.140360404838312,3.78532608695652,53.1652257444765,118.75,"Moderate",39.469251,-0.371777,2020
"Valencia Centro","24-11-2020",9,9,7.75598953090397,19.3019931548218,4.67326007326007,0.140360404838312,3.78532608695652,53.1652257444765,22.5,"Good",39.469251,-0.371777,2020
"Valencia Centro","25-11-2020",11,11,33,69,4.67326007326007,0.140360404838312,3.78532608695652,53.1652257444765,155,"Moderate",39.469251,-0.371777,2020
"Valencia Centro","26-11-2020",5,5,7.75598953090397,19.3019931548218,4.67326007326007,0.140360404838312,3.78532608695652,53.1652257444765,12.5,"Good",39.469251,-0.371777,2020
"Valencia Centro","27-11-2020",3,3,9,29,4.67326007326007,0.140360404838312,3.78532608695652,53.1652257444765,55,"Satisfactory",39.469251,-0.371777,2020
"Valencia Centro","28-11-2020",4,4,7.75598953090397,19.3019931548218,4.67326007326007,0.140360404838312,3.78532608695652,53.1652257444765,10,"Good",39.469251,-0.371777,2020
"Valencia Centro","29-11-2020",5,5,22,48,4.67326007326007,0.140360404838312,3.78532608695652,53.1652257444765,100,"Satisfactory",39.469251,-0.371777,2020
"Valencia Centro","30-11-2020",6,6,49,70,4.67326007326007,0.140360404838312,3.78532608695652,53.1652257444765,163.75,"Moderate",39.469251,-0.371777,2020
"Valencia Centro","1-12-2020",20,28,14,22,4.67326007326007,0.140360404838312,3.78532608695652,53.1652257444765,105,"Moderate",39.469251,-0.371777,2020
"Valencia Centro","2-12-2020",25,34,36,39,4.67326007326007,0.140360404838312,3.78532608695652,53.1652257444765,167.5,"Moderate",39.469251,-0.371777,2020
"Valencia Centro","3-12-2020",29,33,31,52,4.67326007326007,0.140360404838312,3.78532608695652,53.1652257444765,181.25,"Moderate",39.469251,-0.371777,2020
"Valencia Centro","4-12-2020",17,18,5,9,4.67326007326007,0.140360404838312,3.78532608695652,53.1652257444765,61.25,"Satisfactory",39.469251,-0.371777,2020
"Valencia Centro","5-12-2020",7,15,7,14,4.67326007326007,0.140360404838312,3.78532608695652,53.1652257444765,53.75,"Satisfactory",39.469251,-0.371777,2020
"Valencia Centro","6-12-2020",4,14,8,15,4.67326007326007,0.140360404838312,3.78532608695652,53.1652257444765,51.25,"Satisfactory",39.469251,-0.371777,2020
"Valencia Centro","7-12-2020",8,12,7,18,4.67326007326007,0.140360404838312,3.78532608695652,53.1652257444765,56.25,"Satisfactory",39.469251,-0.371777,2020
"Valencia Centro","8-12-2020",11.793811911459,19.2751281479831,9,34,4.67326007326007,0.140360404838312,3.78532608695652,53.1652257444765,53.75,"Satisfactory",39.469251,-0.371777,2020
"Valencia Centro","9-12-2020",6,6,7,25,4.67326007326007,0.140360404838312,3.78532608695652,53.1652257444765,55,"Satisfactory",39.469251,-0.371777,2020
"Valencia Centro","10-12-2020",2,2,7,20,4.67326007326007,0.140360404838312,3.78532608695652,53.1652257444765,38.75,"Good",39.469251,-0.371777,2020
"Valencia Centro","11-12-2020",7,7,26,55,4.67326007326007,0.140360404838312,3.78532608695652,53.1652257444765,118.75,"Moderate",39.469251,-0.371777,2020
"Valencia Centro","12-12-2020",3,3,7,20,4.67326007326007,0.140360404838312,3.78532608695652,53.1652257444765,41.25,"Good",39.469251,-0.371777,2020
"Valencia Centro","13-12-2020",4,4,7,21,4.67326007326007,0.140360404838312,3.78532608695652,53.1652257444765,45,"Good",39.469251,-0.371777,2020
"Valencia Centro","14-12-2020",9,9,65,34,4.67326007326007,0.140360404838312,3.78532608695652,53.1652257444765,146.25,"Moderate",39.469251,-0.371777,2020
"Valencia Centro","15-12-2020",5,5,29,29,4.67326007326007,0.140360404838312,3.78532608695652,53.1652257444765,85,"Satisfactory",39.469251,-0.371777,2020
"Valencia Centro","16-12-2020",6,6,41,37,4.67326007326007,0.140360404838312,3.78532608695652,53.1652257444765,112.5,"Moderate",39.469251,-0.371777,2020
"Valencia Centro","17-12-2020",6,7,32,33,4.67326007326007,0.140360404838312,3.78532608695652,53.1652257444765,97.5,"Satisfactory",39.469251,-0.371777,2020
"Valencia Centro","18-12-2020",9,9,46,35,4.67326007326007,0.140360404838312,3.78532608695652,53.1652257444765,123.75,"Moderate",39.469251,-0.371777,2020
"Valencia Centro","19-12-2020",8,8,17,26,4.67326007326007,0.140360404838312,3.78532608695652,53.1652257444765,73.75,"Satisfactory",39.469251,-0.371777,2020
"Valencia Centro","20-12-2020",4,5,11,24,4.67326007326007,0.140360404838312,3.78532608695652,53.1652257444765,55,"Satisfactory",39.469251,-0.371777,2020
"Valencia Centro","21-12-2020",7,7,35,31,4.67326007326007,0.140360404838312,3.78532608695652,53.1652257444765,100,"Satisfactory",39.469251,-0.371777,2020
"Valencia Centro","22-12-2020",9,9,38,30,4.67326007326007,0.140360404838312,3.78532608695652,53.1652257444765,107.5,"Moderate",39.469251,-0.371777,2020
"Valencia Centro","23-12-2020",10,10,49,30,4.67326007326007,0.140360404838312,3.78532608695652,53.1652257444765,123.75,"Moderate",39.469251,-0.371777,2020
"Valencia Centro","24-12-2020",5,5,31,27,4.67326007326007,0.140360404838312,3.78532608695652,53.1652257444765,85,"Satisfactory",39.469251,-0.371777,2020
"Valencia Centro","25-12-2020",2,2,8,15,4.67326007326007,0.140360404838312,3.78532608695652,53.1652257444765,33.75,"Good",39.469251,-0.371777,2020
"Valencia Centro","26-12-2020",4,4,17,26,4.67326007326007,0.140360404838312,3.78532608695652,53.1652257444765,63.75,"Satisfactory",39.469251,-0.371777,2020
"Valencia Centro","27-12-2020",4,4,10,17,4.67326007326007,0.140360404838312,3.78532608695652,53.1652257444765,43.75,"Good",39.469251,-0.371777,2020
"Valencia Centro","28-12-2020",2,2,14,21,4.67326007326007,0.140360404838312,3.78532608695652,53.1652257444765,48.75,"Good",39.469251,-0.371777,2020
"Valencia Centro","29-12-2020",2,3,15,17,4.67326007326007,0.140360404838312,3.78532608695652,53.1652257444765,46.25,"Good",39.469251,-0.371777,2020
"Valencia Centro","30-12-2020",2,3,15,19,4.67326007326007,0.140360404838312,3.78532608695652,53.1652257444765,48.75,"Good",39.469251,-0.371777,2020
"Valencia Centro","31-12-2020",5,6,15,15,4.67326007326007,0.140360404838312,3.78532608695652,53.1652257444765,51.25,"Satisfactory",39.469251,-0.371777,2020
"Valencia Centro","1-01-2021",2,2,5,8,4.67326007326007,0.140360404838312,3.78532608695652,53.1652257444765,21.25,"Good",39.469251,-0.371777,2021
"Valencia Centro","2-01-2021",1,2,8,8,4.67326007326007,0.140360404838312,3.78532608695652,53.1652257444765,23.75,"Good",39.469251,-0.371777,2021
"Valencia Centro","3-01-2021",24,25,5,11,4.67326007326007,0.140360404838312,3.78532608695652,53.1652257444765,81.25,"Satisfactory",39.469251,-0.371777,2021
"Valencia Centro","4-01-2021",23,24,17,20,4.67326007326007,0.140360404838312,3.78532608695652,53.1652257444765,105,"Moderate",39.469251,-0.371777,2021
"Valencia Centro","5-01-2021",12,13,6,10,4.67326007326007,0.140360404838312,3.78532608695652,53.1652257444765,51.25,"Satisfactory",39.469251,-0.371777,2021
"Valencia Centro","6-01-2021",13,14,7,13,4.67326007326007,0.140360404838312,3.78532608695652,53.1652257444765,58.75,"Satisfactory",39.469251,-0.371777,2021
"Valencia Centro","7-01-2021",9,21,11,8,4.67326007326007,0.140360404838312,3.78532608695652,53.1652257444765,61.25,"Satisfactory",39.469251,-0.371777,2021
"Valencia Centro","8-01-2021",5,11,1,1,4.67326007326007,0.140360404838312,3.78532608695652,53.1652257444765,22.5,"Good",39.469251,-0.371777,2021
"Valencia Centro","9-01-2021",10,23,5,12,4.67326007326007,0.140360404838312,3.78532608695652,53.1652257444765,62.5,"Satisfactory",39.469251,-0.371777,2021
"Valencia Centro","10-01-2021",18,29,3,13,4.67326007326007,0.140360404838312,3.78532608695652,53.1652257444765,78.75,"Satisfactory",39.469251,-0.371777,2021
"Valencia Centro","11-01-2021",3,7,2,4,4.67326007326007,0.140360404838312,3.78532608695652,53.1652257444765,20,"Good",39.469251,-0.371777,2021
"Valencia Centro","12-01-2021",11.793811911459,19.2751281479831,7.75598953090397,19.3019931548218,4.67326007326007,0.140360404838312,3.78532608695652,53.1652257444765,0,"Good",39.469251,-0.371777,2021
"Valencia Centro","13-01-2021",9,9,35,31,4.67326007326007,0.140360404838312,3.78532608695652,53.1652257444765,105,"Moderate",39.469251,-0.371777,2021
"Valencia Centro","14-01-2021",12,12,54,36,4.67326007326007,0.140360404838312,3.78532608695652,53.1652257444765,142.5,"Moderate",39.469251,-0.371777,2021
"Valencia Centro","15-01-2021",4,4,21,22,4.67326007326007,0.140360404838312,3.78532608695652,53.1652257444765,63.75,"Satisfactory",39.469251,-0.371777,2021
"Valencia Centro","16-01-2021",5,5,21,23,4.67326007326007,0.140360404838312,3.78532608695652,53.1652257444765,67.5,"Satisfactory",39.469251,-0.371777,2021
"Valencia Centro","17-01-2021",6,6,9,16,4.67326007326007,0.140360404838312,3.78532608695652,53.1652257444765,46.25,"Good",39.469251,-0.371777,2021
"Valencia Centro","18-01-2021",5,6,29,26,4.67326007326007,0.140360404838312,3.78532608695652,53.1652257444765,82.5,"Satisfactory",39.469251,-0.371777,2021
"Valencia Centro","19-01-2021",9,9,32,27,4.67326007326007,0.140360404838312,3.78532608695652,53.1652257444765,96.25,"Satisfactory",39.469251,-0.371777,2021
"Valencia Centro","20-01-2021",12,12,54,33,4.67326007326007,0.140360404838312,3.78532608695652,53.1652257444765,138.75,"Moderate",39.469251,-0.371777,2021
"Valencia Centro","21-01-2021",1,2,10,12,4.67326007326007,0.140360404838312,3.78532608695652,53.1652257444765,31.25,"Good",39.469251,-0.371777,2021
"Valencia Centro","22-01-2021",1,1,5,7,4.67326007326007,0.140360404838312,3.78532608695652,53.1652257444765,17.5,"Good",39.469251,-0.371777,2021
"Valencia Centro","23-01-2021",1,2,7,8,4.67326007326007,0.140360404838312,3.78532608695652,53.1652257444765,22.5,"Good",39.469251,-0.371777,2021
"Valencia Centro","24-01-2021",1,1,5,5,4.67326007326007,0.140360404838312,3.78532608695652,53.1652257444765,15,"Good",39.469251,-0.371777,2021
"Valencia Centro","25-01-2021",2,2,9,13,4.67326007326007,0.140360404838312,3.78532608695652,53.1652257444765,32.5,"Good",39.469251,-0.371777,2021
"Valencia Centro","26-01-2021",4,4,26,22,4.67326007326007,0.140360404838312,3.78532608695652,53.1652257444765,70,"Satisfactory",39.469251,-0.371777,2021
"Valencia Centro","27-01-2021",4,5,68,24,4.67326007326007,0.140360404838312,3.78532608695652,53.1652257444765,126.25,"Moderate",39.469251,-0.371777,2021
"Valencia Centro","28-01-2021",3,3,20,18,4.67326007326007,0.140360404838312,3.78532608695652,53.1652257444765,55,"Satisfactory",39.469251,-0.371777,2021
"Valencia Centro","29-01-2021",3,3,20,17,4.67326007326007,0.140360404838312,3.78532608695652,53.1652257444765,53.75,"Satisfactory",39.469251,-0.371777,2021
"Valencia Centro","30-01-2021",2,2,6,6,4.67326007326007,0.140360404838312,3.78532608695652,53.1652257444765,20,"Good",39.469251,-0.371777,2021
"Valencia Centro","31-01-2021",1,1,6,6,4.67326007326007,0.140360404838312,3.78532608695652,53.1652257444765,17.5,"Good",39.469251,-0.371777,2021
"Valencia Centro","1-02-2021",2,2,5,8,4.67326007326007,0.140360404838312,3.78532608695652,53.1652257444765,21.25,"Good",39.469251,-0.371777,2021
"Valencia Centro","2-02-2021",2,2,12,14,4.67326007326007,0.140360404838312,3.78532608695652,53.1652257444765,37.5,"Good",39.469251,-0.371777,2021
"Valencia Centro","3-02-2021",34,35,6,14,4.67326007326007,0.140360404838312,3.78532608695652,53.1652257444765,111.25,"Moderate",39.469251,-0.371777,2021
"Valencia Centro","4-02-2021",21,22,10,15,4.67326007326007,0.140360404838312,3.78532608695652,53.1652257444765,85,"Satisfactory",39.469251,-0.371777,2021
"Valencia Centro","5-02-2021",9,10,6,7,4.67326007326007,0.140360404838312,3.78532608695652,53.1652257444765,40,"Good",39.469251,-0.371777,2021
"Valencia Centro","6-02-2021",11,12,9,15,4.67326007326007,0.140360404838312,3.78532608695652,53.1652257444765,58.75,"Satisfactory",39.469251,-0.371777,2021
"Valencia Centro","7-02-2021",11.793811911459,19.2751281479831,8,9,4.67326007326007,0.140360404838312,3.78532608695652,53.1652257444765,21.25,"Good",39.469251,-0.371777,2021
"Valencia Centro","8-02-2021",6,15,1,4,4.67326007326007,0.140360404838312,3.78532608695652,53.1652257444765,32.5,"Good",39.469251,-0.371777,2021
"Valencia Centro","9-02-2021",9,21,4,12,4.67326007326007,0.140360404838312,3.78532608695652,53.1652257444765,57.5,"Satisfactory",39.469251,-0.371777,2021
"Valencia Centro","10-02-2021",26,37,2,9,4.67326007326007,0.140360404838312,3.78532608695652,53.1652257444765,92.5,"Satisfactory",39.469251,-0.371777,2021
"Valencia Centro","11-02-2021",4,12,3,13,4.67326007326007,0.140360404838312,3.78532608695652,53.1652257444765,40,"Good",39.469251,-0.371777,2021
"Valencia Centro","12-02-2021",4,14,13,18,4.67326007326007,0.140360404838312,3.78532608695652,53.1652257444765,61.25,"Satisfactory",39.469251,-0.371777,2021
"Valencia Centro","13-02-2021",5,5,7,12,4.67326007326007,0.140360404838312,3.78532608695652,53.1652257444765,36.25,"Good",39.469251,-0.371777,2021
"Valencia Centro","14-02-2021",7,8,6,9,4.67326007326007,0.140360404838312,3.78532608695652,53.1652257444765,37.5,"Good",39.469251,-0.371777,2021
"Valencia Centro","15-02-2021",8,9,11,17,4.67326007326007,0.140360404838312,3.78532608695652,53.1652257444765,56.25,"Satisfactory",39.469251,-0.371777,2021
"Valencia Centro","16-02-2021",19,20,25,25,4.67326007326007,0.140360404838312,3.78532608695652,53.1652257444765,111.25,"Moderate",39.469251,-0.371777,2021
"Valencia Centro","17-02-2021",37,38,10,19,4.67326007326007,0.140360404838312,3.78532608695652,53.1652257444765,130,"Moderate",39.469251,-0.371777,2021
"Valencia Centro","18-02-2021",60,61,12,19,4.67326007326007,0.140360404838312,3.78532608695652,53.1652257444765,190,"Moderate",39.469251,-0.371777,2021
"Valencia Centro","19-02-2021",59,61,14,18,4.67326007326007,0.140360404838312,3.78532608695652,53.1652257444765,190,"Moderate",39.469251,-0.371777,2021
"Valencia Centro","20-02-2021",43,44,7,10,4.67326007326007,0.140360404838312,3.78532608695652,53.1652257444765,130,"Moderate",39.469251,-0.371777,2021
"Valencia Centro","21-02-2021",25,27,6,9,4.67326007326007,0.140360404838312,3.78532608695652,53.1652257444765,83.75,"Satisfactory",39.469251,-0.371777,2021
"Valencia Centro","22-02-2021",5,6,10,13,4.67326007326007,0.140360404838312,3.78532608695652,53.1652257444765,42.5,"Good",39.469251,-0.371777,2021
"Valencia Centro","23-02-2021",10,11,10,14,4.67326007326007,0.140360404838312,3.78532608695652,53.1652257444765,56.25,"Satisfactory",39.469251,-0.371777,2021
"Valencia Centro","24-02-2021",19,20,7,14,4.67326007326007,0.140360404838312,3.78532608695652,53.1652257444765,75,"Satisfactory",39.469251,-0.371777,2021
"Valencia Centro","25-02-2021",30,31,20,26,4.67326007326007,0.140360404838312,3.78532608695652,53.1652257444765,133.75,"Moderate",39.469251,-0.371777,2021
"Valencia Centro","26-02-2021",32,33,12,21,4.67326007326007,0.140360404838312,3.78532608695652,53.1652257444765,122.5,"Moderate",39.469251,-0.371777,2021
"Valencia Centro","27-02-2021",42,43,9,14,4.67326007326007,0.140360404838312,3.78532608695652,53.1652257444765,135,"Moderate",39.469251,-0.371777,2021
"Valencia Centro","28-02-2021",29,30,5,8,4.67326007326007,0.140360404838312,3.78532608695652,53.1652257444765,90,"Satisfactory",39.469251,-0.371777,2021
"Valencia Centro","1-03-2021",2,3,8,10,4.67326007326007,0.140360404838312,3.78532608695652,53.1652257444765,28.75,"Good",39.469251,-0.371777,2021
"Valencia Centro","2-03-2021",4,4,14,20,4.67326007326007,0.140360404838312,3.78532608695652,53.1652257444765,52.5,"Satisfactory",39.469251,-0.371777,2021
"Valencia Centro","3-03-2021",41,43,5,13,4.67326007326007,0.140360404838312,3.78532608695652,53.1652257444765,127.5,"Moderate",39.469251,-0.371777,2021
"Valencia Centro","4-03-2021",23,24,11,21,4.67326007326007,0.140360404838312,3.78532608695652,53.1652257444765,98.75,"Satisfactory",39.469251,-0.371777,2021
"Valencia Centro","5-03-2021",8,9,7,10,4.67326007326007,0.140360404838312,3.78532608695652,53.1652257444765,42.5,"Good",39.469251,-0.371777,2021
"Valencia Centro","6-03-2021",14,15,7,9,4.67326007326007,0.140360404838312,3.78532608695652,53.1652257444765,56.25,"Satisfactory",39.469251,-0.371777,2021
